========================= RTP Streams ========================
   Start time      End time     Src IP addr  Port    Dest IP addr  Port       SSRC          Payload  Pkts         Lost   Min Delta(ms)  Mean Delta(ms)   Max Delta(ms)  Min Jitter(ms) Mean Jitter(ms)  Max Jitter(ms) Problems?
    21.564985     22.707380      172.18.0.1  6214      172.18.0.2  6000 0x29180003            g711A    57     1 (1.7%)           0.109          20.400          50.570           0.885           9.106          12.424 X
    21.382302     22.467955      172.18.0.1  6212      172.18.0.4  6000 0x29180001            g711A    54     1 (1.8%)           1.121          20.484          56.303           1.944          11.765          15.371 X
    21.131754     51.206973      172.18.0.1  6210      172.18.0.4  6000 0x2917FFFF            g711A  1435    68 (4.5%)           0.033          20.973          74.998           1.671          14.393          22.597 X
    20.913493     22.216725      172.18.0.1  6208      172.18.0.3  6000 0x2917FFFD            g711A    62     3 (4.6%)           1.186          21.364          56.810           0.180           8.858          13.177 X
    20.723065     50.769077      172.18.0.1  6206      172.18.0.4  6000 0x2917FFFB            g711A  1425    78 (5.2%)           0.010          21.100          80.923           0.542          13.912          21.690 X
    20.538260     26.457626      172.18.0.1  6204      172.18.0.4  6000 0x2917FFF9            g711A   281    17 (5.7%)           0.231          21.141          65.728           0.842          13.787          20.136 X
    20.311219     26.701361      172.18.0.1  6202      172.18.0.2  6000 0x2917FFF7            g711A   302    17 (5.3%)           0.049          21.230          67.515           0.436          14.532          21.660 X
    20.125580     34.194113      172.18.0.1  6200      172.18.0.3  6000 0x2917FFF5            g711A   670    34 (4.8%)           0.041          21.029          78.434           0.654          14.115          20.904 X
    19.929605     29.482503      172.18.0.1  6198      172.18.0.4  6000 0x2917FFF3            g711A   451    27 (5.6%)           0.045          21.229          75.507           0.532          14.254          20.079 X
    19.746520     41.196209      172.18.0.1  6196      172.18.0.3  6000 0x2917FFF1            g711A  1018    56 (5.2%)           0.066          21.091          72.897           0.804          13.545          20.429 X
    19.569784     20.684871      172.18.0.1  6194      172.18.0.2  6000 0x2917FFEF            g711A    54     2 (3.6%)           0.209          21.039          55.956           1.078           9.624          14.425 X
    19.340208     27.449748      172.18.0.1  6192      172.18.0.4  6000 0x2917FFED            g711A   394    13 (3.2%)           0.158          20.635          60.041           0.269          14.314          20.729 X
    19.124008     49.183967      172.18.0.1  6190      172.18.0.2  6000 0x2917FFEB            g711A  1440    63 (4.2%)           0.009          20.889          68.931           1.284          14.488          21.413 X
    18.952417     31.467915      172.18.0.1  6188      172.18.0.4  6000 0x2917FFE9            g711A   593    34 (5.4%)           0.107          21.141          71.793           0.357          13.868          19.900 X
    18.765524     27.217128      172.18.0.1  6186      172.18.0.3  6000 0x2917FFE7            g711A   403    21 (5.0%)           0.153          21.024          60.638           0.731          12.917          18.506 X
    18.542427     20.458752      172.18.0.1  6184      172.18.0.4  6000 0x2917FFE5            g711A    94     3 (3.1%)           0.005          20.606          57.516           0.666          13.170          19.614 X
    18.360947     34.457763      172.18.0.1  6182      172.18.0.4  6000 0x2917FFE3            g711A   764    41 (5.1%)           0.036          21.097          78.175           0.711          15.324          23.158 X
    18.160883     48.228823      172.18.0.1  6180      172.18.0.3  6000 0x2917FFE1            g711A  1444    59 (3.9%)           0.051          20.837          83.645           0.764          14.567          22.865 X
    17.933139     48.048116      172.18.0.1  6178      172.18.0.3  6000 0x2917FFDF            g711A  1418    86 (5.7%)           0.075          21.253          86.152           3.241          15.034          23.030 X
    17.722941     23.216697      172.18.0.1  6176      172.18.0.3  6000 0x2917FFDD            g711A   262    13 (4.7%)           0.083          21.049          77.470           0.603          13.510          18.549 X
    17.610465     48.143178      172.18.0.1  6174      172.18.0.3  6000 0x2917FFDB            g711A  1451    76 (5.0%)           0.091          21.057          86.766           0.005          14.779          23.568 X
    17.330127     21.668007      172.18.0.1  6172      172.18.0.2  6000 0x2917FFD9            g711A   207    10 (4.6%)           0.026          21.058          78.584           0.455          13.258          19.548 X
    17.125381     44.197056      172.18.0.1  6170      172.18.0.3  6000 0x2917FFD7            g711A  1290    65 (4.8%)           0.024          21.002          84.482           0.925          13.762          19.316 X
    16.910218     47.005622      172.18.0.1  6168      172.18.0.2  6000 0x2917FFD5            g711A  1415    89 (5.9%)           0.015          21.284          72.296           1.326          14.469          22.453 X
    16.755731     34.697928      172.18.0.1  6166      172.18.0.2  6000 0x2917FFD3            g711A   849    49 (5.5%)           0.002          21.158          75.523           0.984          15.091          20.648 X
    16.530930     19.667953      172.18.0.1  6164      172.18.0.2  6000 0x2917FFD1            g711A   151     6 (3.8%)           0.538          20.913          55.998           1.146          12.476          18.957 X
    16.346818     46.426521      172.18.0.1  6162      172.18.0.3  6000 0x2917FFCF            g711A  1431    74 (4.9%)           0.049          21.035          73.828           0.493          15.214          21.800 X
    16.142965     46.205560      172.18.0.1  6160      172.18.0.3  6000 0x2917FFCD            g711A  1429    76 (5.0%)           0.044          21.052          83.699           0.109          14.325          21.172 X
    15.934815     21.202317      172.18.0.1  6158      172.18.0.3  6000 0x2917FFCB            g711A   252    12 (4.5%)           0.203          20.986          58.258           0.689          14.596          20.152 X
    15.777243     19.194288      172.18.0.1  6156      172.18.0.3  6000 0x2917FFC9            g711A   165     8 (4.6%)           0.061          20.836          65.307           0.387          12.959          19.117 X
    15.538367     24.672827      172.18.0.1  6154      172.18.0.2  6000 0x2917FFC7            g711A   432    26 (5.7%)           0.197          21.194          67.548           0.015          13.487          20.254 X
    15.323122     45.378243      172.18.0.1  6152      172.18.0.3  6000 0x2917FFC5            g711A  1434    69 (4.6%)           0.015          20.974          77.155           0.565          14.930          22.145 X
    15.169072     15.703611      172.18.0.1  6150      172.18.0.2  6000 0x2917FFC3            g711A    26     2 (7.1%)           1.788          21.382          59.329           0.969           5.032           8.464 X
    14.972190     43.688950      172.18.0.1  6148      172.18.0.2  6000 0x2917FFC1            g711A  1373    64 (4.5%)           0.059          20.931          78.374           0.158          14.814          20.970 X
    14.744996     44.828257      172.18.0.1  6146      172.18.0.3  6000 0x2917FFBF            g711A  1443    62 (4.1%)           0.063          20.862          82.380           0.483          14.660          22.200 X
    14.531238     26.229589      172.18.0.1  6144      172.18.0.3  6000 0x2917FFBD            g711A   555    30 (5.1%)           0.010          21.116          67.872           0.827          14.696          22.149 X
    14.365622     15.460671      172.18.0.1  6142      172.18.0.4  6000 0x2917FFBB            g711A    53     3 (5.4%)           0.022          21.059          46.504           1.167          11.332          15.831 X
    14.137016     18.220287      172.18.0.1  6140      172.18.0.3  6000 0x2917FFB9            g711A   196     8 (3.9%)           0.217          20.940          71.813           1.229          12.498          17.494 X
    14.051871     17.673180      172.18.0.1  6138      172.18.0.2  6000 0x2917FFB3            g711A   175     7 (3.8%)           0.093          20.812          61.154           1.112          12.575          17.096 X
    13.964846     19.479892      172.18.0.1  6136      172.18.0.4  6000 0x2917FFB7            g711A   260    17 (6.1%)           0.035          21.294          64.886           0.143          15.091          23.833 X
    13.742861     21.476858      172.18.0.1  6134      172.18.0.4  6000 0x2917FFB5            g711A   368    19 (4.9%)           0.306          21.074          59.238           0.677          14.236          20.548 X
    13.350835     43.444089      172.18.0.1  6132      172.18.0.3  6000 0x2917FFB1            g711A  1423    81 (5.4%)           0.006          21.163          74.957           0.997          14.343          21.876 X
    13.153823     20.204150      172.18.0.1  6130      172.18.0.3  6000 0x2917FFAF            g711A   338    14 (4.0%)           0.168          20.921          68.732           1.286          12.027          17.616 X
    12.948966     43.009454      172.18.0.1  6128      172.18.0.3  6000 0x2917FFAD            g711A  1441    64 (4.3%)           0.015          20.875          74.901           0.279          14.785          21.812 X
    12.763229     16.684380      172.18.0.1  6126      172.18.0.2  6000 0x2917FFAB            g711A   185    11 (5.6%)           0.359          21.311          64.276           1.289          15.157          22.944 X
    12.551066     15.225936      172.18.0.1  6124      172.18.0.3  6000 0x2917FFA9            g711A   128     6 (4.5%)           0.124          21.062          63.197           0.045          12.740          18.859 X
    12.362088     42.406233      172.18.0.1  6122      172.18.0.3  6000 0x2917FFA7            g711A  1428    76 (5.1%)           0.012          21.054          72.365           0.812          14.936          22.326 X
    12.141692     23.702903      172.18.0.1  6120      172.18.0.2  6000 0x2917FFA5            g711A   552    27 (4.7%)           0.155          20.982          60.236           0.043          13.447          19.175 X
    11.968388     17.201266      172.18.0.1  6118      172.18.0.3  6000 0x2917FFA3            g711A   247    16 (6.1%)           0.122          21.272          67.765           0.330          14.544          24.243 X
    11.745336     36.690857      172.18.0.1  6116      172.18.0.2  6000 0x2917FFA1            g711A  1189    60 (4.8%)           0.056          20.998          68.051           0.045          14.893          20.855 X
    11.558598     14.665592      172.18.0.1  6114      172.18.0.2  6000 0x2917FF9F            g711A   150     6 (3.8%)           0.080          20.852          59.975           0.209          12.946          19.353 X
    11.330315     13.668980      172.18.0.1  6112      172.18.0.2  6000 0x2917FF9D            g711A   107    10 (8.5%)           0.246          22.063          55.542           1.306          12.765          16.516 X
    11.263232     13.462226      172.18.0.1  6110      172.18.0.4  6000 0x2917FF97            g711A   106     6 (5.4%)           0.237          20.943          55.073           0.014          11.818          17.230 X
    11.138333     18.692164      172.18.0.1  6108      172.18.0.2  6000 0x2917FF9B            g711A   367    11 (2.9%)           0.102          20.639          67.255           0.363          14.613          21.976 X
    10.938734     18.472135      172.18.0.1  6106      172.18.0.4  6000 0x2917FF99            g711A   353    25 (6.6%)           0.036          21.402          96.249           0.928          13.844          20.669 X
    10.548531     10.705624      172.18.0.1  6104      172.18.0.2  6000 0x2917FF95            g711A     9     0 (0.0%)           2.081          19.637          52.218           0.493           2.880           4.558 
    10.344339     14.484220      172.18.0.1  6102      172.18.0.4  6000 0x2917FF93            g711A   201     7 (3.4%)           0.114          20.699          56.226           0.087          13.289          17.991 X
    10.146655     35.187405      172.18.0.1  6100      172.18.0.3  6000 0x2917FF91            g711A  1206    48 (3.8%)           0.054          20.781          70.628           0.749          14.868          20.769 X
     9.947006     10.205026      172.18.0.1  6098      172.18.0.3  6000 0x2917FF8F            g711A    15     0 (0.0%)           1.238          18.430          45.223           1.116           4.351           7.093 X
     9.743371     12.698130      172.18.0.1  6096      172.18.0.2  6000 0x2917FF8D            g711A   138    10 (6.8%)           0.781          21.568          65.309           0.794          14.933          19.683 X
     9.541094     10.475650      172.18.0.1  6094      172.18.0.4  6000 0x2917FF8B            g711A    46     1 (2.1%)           1.020          20.768          64.053           0.531           9.384          13.973 X
     9.334230      9.709686      172.18.0.1  6092      172.18.0.2  6000 0x2917FF89            g711A    15     3 (16.7%)           0.320          26.818          49.909           1.196           4.820           7.951 X
     9.130302     16.479887      172.18.0.1  6090      172.18.0.4  6000 0x2917FF87            g711A   352    16 (4.3%)           0.024          20.939          63.752           0.718          13.929          19.728 X
     8.912045     12.468833      172.18.0.1  6088      172.18.0.4  6000 0x2917FF85            g711A   168    10 (5.6%)           0.575          21.298          60.095           1.572          12.617          17.539 X
     8.752382      9.444410      172.18.0.1  6086      172.18.0.4  6000 0x2917FF83            g711A    36     0 (0.0%)           1.820          19.772          46.511           0.055          10.801          16.802 X
     8.560679     11.466846      172.18.0.1  6084      172.18.0.4  6000 0x2917FF81            g711A   142     5 (3.4%)           0.542          20.611          61.852           1.015          12.782          19.400 X
     8.368719     11.211300      172.18.0.1  6082      172.18.0.3  6000 0x2917FF7F            g711A   138     5 (3.5%)           0.816          20.749          63.807           0.171          13.154          18.923 X
     8.145951     16.198543      172.18.0.1  6080      172.18.0.3  6000 0x2917FF7D            g711A   382    23 (5.7%)           0.129          21.135          87.280           1.549          13.689          18.392 X
     8.041081     11.679906      172.18.0.1  6078      172.18.0.2  6000 0x2917FF77            g711A   178     4 (2.2%)           0.079          20.558          74.206           0.327          13.276          18.803 X
     7.913435     32.687709      172.18.0.1  6076      172.18.0.2  6000 0x2917FF7B            g711A  1178    61 (4.9%)           0.010          21.049          76.677           0.818          14.303          20.907 X
     7.767403      9.214082      172.18.0.1  6074      172.18.0.3  6000 0x2917FF79            g711A    70     4 (5.4%)           0.102          20.966          66.879           0.892          11.487          14.806 X
     7.349822     17.477516      172.18.0.1  6072      172.18.0.4  6000 0x2917FF75            g711A   474    32 (6.3%)           0.138          21.412          71.944           1.227          13.862          22.070 X
     7.152671     25.227128      172.18.0.1  6070      172.18.0.3  6000 0x2917FF73            g711A   859    45 (5.0%)           0.011          21.066          80.006           0.433          14.928          21.372 X
     6.925219      7.206705      172.18.0.1  6068      172.18.0.3  6000 0x2917FF71            g711A    15     0 (0.0%)           3.650          20.106          36.573           0.634           3.987           8.025 X
     6.762872     14.198989      172.18.0.1  6066      172.18.0.3  6000 0x2917FF6F            g711A   357    16 (4.3%)           0.114          20.888          79.904           0.741          13.805          18.675 X
     6.552989     36.592604      172.18.0.1  6064      172.18.0.3  6000 0x2917FF6D            g711A  1417    86 (5.7%)           0.003          21.214          72.787           0.768          14.616          21.841 X
     6.352948      8.694237      172.18.0.1  6062      172.18.0.2  6000 0x2917FF6B            g711A   108     9 (7.7%)           0.745          21.881          73.620           0.697          12.058          17.345 X
     6.143481      8.477151      172.18.0.1  6060      172.18.0.4  6000 0x2917FF69            g711A   114     3 (2.6%)           0.670          20.652          55.422           0.819          13.419          19.980 X
     5.962919     30.206691      172.18.0.1  6058      172.18.0.3  6000 0x2917FF67            g711A  1144    70 (5.8%)           0.002          21.211          71.737           0.916          14.464          20.599 X
     5.757521      7.672249      172.18.0.1  6056      172.18.0.2  6000 0x2917FF65            g711A    91     7 (7.1%)           1.043          21.275          66.185           0.297          11.729          18.561 X
     5.562590      6.684074      172.18.0.1  6054      172.18.0.2  6000 0x2917FF63            g711A    55     3 (5.2%)           1.027          20.768          55.920           2.046          10.354          14.108 X
     5.326736      6.207545      172.18.0.1  6052      172.18.0.3  6000 0x2917FF61            g711A    43     0 (0.0%)           0.849          20.972          72.017           1.929           9.848          13.822 X
     5.116263      5.704194      172.18.0.1  6050      172.18.0.2  6000 0x2917FF5F            g711A    27     2 (6.9%)           1.692          22.613          42.253           0.485           6.354          10.429 X
     4.947916      5.484085      172.18.0.1  6048      172.18.0.4  6000 0x2917FF5D            g711A    27     1 (3.6%)           0.335          20.622          53.266           0.979           8.633          11.539 X
     4.767227     24.484501      172.18.0.1  6046      172.18.0.4  6000 0x2917FF5B            g711A   940    47 (4.8%)           0.172          20.998          66.746           0.629          14.853          26.511 X
     4.544634      5.193603      172.18.0.1  6044      172.18.0.3  6000 0x2917FF59            g711A    34    -1 (-3.0%)           2.583          19.666          49.095           0.285           8.894          15.353 X
     4.358939     12.204339      172.18.0.1  6042      172.18.0.3  6000 0x2917FF57            g711A   381    11 (2.8%)           0.066          20.646          57.997           0.110          14.118          21.145 X
     4.120083      4.205940      172.18.0.1  6040      172.18.0.3  6000 0x2917FF55            g711A     4     1 (20.0%)          18.018          28.619          44.952           0.180           0.353           0.584 X
     3.910297      4.467305      172.18.0.1  6038      172.18.0.4  6000 0x2917FF53            g711A    28     0 (0.0%)           0.974          20.630          52.297           0.555           7.218          11.706 X
     3.757721      7.478999      172.18.0.1  6036      172.18.0.4  6000 0x2917FF51            g711A   176    10 (5.4%)           0.252          21.264          56.202           1.038          13.569          24.933 X
     3.613263     33.656088      172.18.0.1  6034      172.18.0.4  6000 0x2917FF4B            g711A  1434    69 (4.6%)           0.064          20.965          96.249           0.933          14.546          20.537 X
     3.565701      8.224183      172.18.0.1  6032      172.18.0.3  6000 0x2917FF4F            g711A   225     9 (3.8%)           0.080          20.797          64.726           2.210          14.177          20.023 X
     3.452690     33.494994      172.18.0.1  6030      172.18.0.3  6000 0x2917FF49            g711A  1428    75 (5.0%)           0.045          21.053          88.423           1.040          13.206          21.600 X
     3.338581      3.679647      172.18.0.1  6028      172.18.0.2  6000 0x2917FF4D            g711A    17     1 (5.6%)           1.636          21.317          51.312           0.420           3.713           7.458 X
     2.754434      3.461360      172.18.0.1  6026      172.18.0.4  6000 0x2917FF47            g711A    35     1 (2.8%)           1.109          20.792          53.637           0.321           8.949          14.852 X
     2.517937      6.489006      172.18.0.1  6024      172.18.0.4  6000 0x2917FF45            g711A   193     5 (2.5%)           0.559          20.683          60.273           0.652          14.481          20.819 X
     2.325902      2.500047      172.18.0.1  6022      172.18.0.4  6000 0x2917FF43            g711A     9     0 (0.0%)           1.675          21.768          38.441           0.141           2.932           5.669 X
     2.134107     13.196545      172.18.0.1  6020      172.18.0.3  6000 0x2917FF41            g711A   521    33 (6.0%)           0.027          21.274         104.628           0.041          13.853          19.243 X
     1.927940      2.024828      172.18.0.1  6018      172.18.0.4  6000 0x2917FF3F            g711A     5     0 (0.0%)           6.305          24.222          51.925           0.190           1.279           3.194 
     1.747680      3.223644      172.18.0.1  6016      172.18.0.3  6000 0x2917FF3D            g711A    70     4 (5.4%)           0.240          21.391          60.711           1.109           9.869          13.126 X
     1.555998      1.707655      172.18.0.1  6014      172.18.0.2  6000 0x2917FF3B            g711A     9    -1 (-12.5%)           4.218          18.957          36.209           0.237           2.527           4.178 X
     1.347562      2.192293      172.18.0.1  6012      172.18.0.3  6000 0x2917FF39            g711A    40     4 (9.1%)           0.105          21.660          71.141           0.694          11.175          14.905 X
     1.128814      1.225222      172.18.0.1  6010      172.18.0.3  6000 0x2917FF37            g711A     5     0 (0.0%)           6.755          24.102          56.070           0.828           2.073           3.246 
     0.951087      4.719073      172.18.0.1  6008      172.18.0.2  6000 0x2917FF35            g711A   178    10 (5.3%)           0.133          21.288          61.623           1.059          13.721          20.219 X
     0.749882      2.684533      172.18.0.1  6006      172.18.0.2  6000 0x2917FF33            g711A    95     2 (2.1%)           0.573          20.581          56.684           0.527          11.159          15.754 X
     0.589411      0.685567      172.18.0.1  6004      172.18.0.2  6000 0x2917FF31            g711A     7     0 (0.0%)           0.376          16.026          41.611           0.729           2.541           4.628 
     0.373284      0.465666      172.18.0.1  6002      172.18.0.4  6000 0x2917FF2F            g711A     5     0 (0.0%)           7.075          23.095          51.978           1.999           2.856           3.451 
     0.117518      0.202366      172.18.0.1  6000      172.18.0.3  6000 0x2917FF2D            g711A     5     1 (16.7%)           0.659          21.212          32.328           1.155           2.182           3.451 X
==============================================================
