service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016245	5-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016245	5-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016245	5-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016245	5-247273@172.18.0.1	172.18.0.3
service <sip:service@172.18.0.5:5060>	13-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>	13-247273@172.18.0.1	172.18.0.3
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016301	13-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016301	13-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016301	13-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016301	13-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016301	13-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016301	13-247273@172.18.0.1	172.18.0.3
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016246	6-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016246	6-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016246	6-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016246	6-247273@172.18.0.1	172.18.0.4
service <sip:service@172.18.0.5:5060>	14-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>	14-247273@172.18.0.1	172.18.0.4
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016301	14-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016301	14-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016301	14-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016301	14-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016301	14-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016301	14-247273@172.18.0.1	172.18.0.4
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016299	12-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016299	12-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016299	12-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016299	12-247273@172.18.0.1	172.18.0.2
service <sip:service@172.18.0.5:5060>	15-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>	15-247273@172.18.0.1	172.18.0.2
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016251	15-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016251	15-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016251	15-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016251	15-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016251	15-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016251	15-247273@172.18.0.1	172.18.0.3
service <sip:service@172.18.0.5:5060>	16-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>	16-247273@172.18.0.1	172.18.0.4
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016302	16-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016302	16-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016302	16-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016302	16-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016302	16-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016302	16-247273@172.18.0.1	172.18.0.2
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016248	9-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016248	9-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016248	9-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016248	9-247273@172.18.0.1	172.18.0.3
service <sip:service@172.18.0.5:5060>	17-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>	17-247273@172.18.0.1	172.18.0.2
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016253	17-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016253	17-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016253	17-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016253	17-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016253	17-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016253	17-247273@172.18.0.1	172.18.0.2
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016296	10-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016296	10-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016296	10-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016296	10-247273@172.18.0.1	172.18.0.4
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016251	15-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016251	15-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016251	15-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016251	15-247273@172.18.0.1	172.18.0.4
service <sip:service@172.18.0.5:5060>	18-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>	18-247273@172.18.0.1	172.18.0.2
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016254	18-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016254	18-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016254	18-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016254	18-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016254	18-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016254	18-247273@172.18.0.1	172.18.0.4
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016302	16-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016302	16-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016302	16-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016302	16-247273@172.18.0.1	172.18.0.3
service <sip:service@172.18.0.5:5060>	19-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>	19-247273@172.18.0.1	172.18.0.2
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016255	19-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016255	19-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016255	19-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016255	19-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016255	19-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016255	19-247273@172.18.0.1	172.18.0.4
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016299	12-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016299	12-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016299	12-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016299	12-247273@172.18.0.1	172.18.0.3
service <sip:service@172.18.0.5:5060>	20-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>	20-247273@172.18.0.1	172.18.0.2
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016256	20-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016256	20-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016256	20-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016256	20-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016256	20-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016256	20-247273@172.18.0.1	172.18.0.2
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016254	18-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016254	18-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016254	18-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016254	18-247273@172.18.0.1	172.18.0.3
service <sip:service@172.18.0.5:5060>	21-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>	21-247273@172.18.0.1	172.18.0.3
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016306	21-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016306	21-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016306	21-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016306	21-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016306	21-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016306	21-247273@172.18.0.1	172.18.0.2
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016255	19-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016255	19-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016255	19-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016255	19-247273@172.18.0.1	172.18.0.2
service <sip:service@172.18.0.5:5060>	22-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>	22-247273@172.18.0.1	172.18.0.3
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016307	22-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016307	22-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016307	22-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016307	22-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016307	22-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016307	22-247273@172.18.0.1	172.18.0.2
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016251	15-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016251	15-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016251	15-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016251	15-247273@172.18.0.1	172.18.0.3
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016245	5-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016245	5-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016245	5-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016245	5-247273@172.18.0.1	172.18.0.3
service <sip:service@172.18.0.5:5060>	23-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>	23-247273@172.18.0.1	172.18.0.3
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016310	23-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016310	23-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016310	23-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016310	23-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016310	23-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016310	23-247273@172.18.0.1	172.18.0.4
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016306	21-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016306	21-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016306	21-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016306	21-247273@172.18.0.1	172.18.0.2
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016302	16-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016302	16-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016302	16-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016302	16-247273@172.18.0.1	172.18.0.2
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016246	6-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016246	6-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016246	6-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016246	6-247273@172.18.0.1	172.18.0.3
service <sip:service@172.18.0.5:5060>	24-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>	24-247273@172.18.0.1	172.18.0.2
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016261	24-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016261	24-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016261	24-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016261	24-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016261	24-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016261	24-247273@172.18.0.1	172.18.0.4
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016307	22-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016307	22-247273@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016307	22-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016307	22-247273@172.18.0.1	172.18.0.3
service <sip:service@172.18.0.5:5060>	25-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>	25-247273@172.18.0.1	172.18.0.3
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016312	25-247273@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag016312	25-247273@172.18.0.1	172.18.0.1
