========================= RTP Streams ========================
   Start time      End time     Src IP addr  Port    Dest IP addr  Port       SSRC          Payload  Pkts         Lost   Min Delta(ms)  Mean Delta(ms)   Max Delta(ms)  Min Jitter(ms) Mean Jitter(ms)  Max Jitter(ms) Problems?
    88.436803    118.398389      172.18.0.1  6884      172.18.0.2  6000 0x407611E7            g711A  1499     0 (0.0%)           0.091          20.001          40.697           0.016           2.591           7.575 
    88.237372    118.197182      172.18.0.1  6882      172.18.0.3  6000 0x407611E5            g711A  1499     0 (0.0%)           0.091          20.000          40.698           0.066           2.586           7.617 
    88.037345    117.998310      172.18.0.1  6880      172.18.0.3  6000 0x407611E3            g711A  1499     0 (0.0%)           0.094          20.001          40.696           0.012           2.604           7.846 
    87.837270    117.797604      172.18.0.1  6878      172.18.0.3  6000 0x407611E1            g711A  1499     0 (0.0%)          18.158          20.000          21.914           0.029           0.539           0.807 
    87.638196    117.597355      172.18.0.1  6876      172.18.0.3  6000 0x407611DF            g711A  1499     0 (0.0%)           0.080          19.999          40.615           0.529           2.539           7.406 
    87.438462    117.397095      172.18.0.1  6874      172.18.0.3  6000 0x407611DD            g711A  1499     0 (0.0%)          18.181          19.999          21.919           0.004           0.538           0.808 
    87.237826    117.197543      172.18.0.1  6872      172.18.0.4  6000 0x407611DB            g711A  1499     0 (0.0%)           0.072          20.000          40.609           0.043           2.497           7.407 
    87.038062    116.997887      172.18.0.1  6870      172.18.0.2  6000 0x407611D9            g711A  1499     0 (0.0%)          18.235          20.000          21.925           0.002           0.546           0.792 
    86.837443    116.796812      172.18.0.1  6868      172.18.0.4  6000 0x407611D7            g711A  1499     0 (0.0%)          18.235          20.000          21.928           0.012           0.546           0.789 
    86.638663    116.598380      172.18.0.1  6866      172.18.0.3  6000 0x407611D5            g711A  1499     0 (0.0%)          18.236          20.000          21.930           0.105           0.554           0.808 
    86.437634    116.397517      172.18.0.1  6864      172.18.0.3  6000 0x407611D3            g711A  1499     0 (0.0%)          18.234          20.000          21.933           0.019           0.556           0.813 
    86.236929    116.198173      172.18.0.1  6862      172.18.0.3  6000 0x407611D1            g711A  1499     0 (0.0%)          18.233          20.001          21.936           0.013           0.562           0.805 
    86.037895    115.997210      172.18.0.1  6860      172.18.0.4  6000 0x407611CF            g711A  1499     0 (0.0%)           0.053          20.000          40.573           0.491           2.520           7.393 
    85.837870    115.798336      172.18.0.1  6858      172.18.0.4  6000 0x407611CD            g711A  1499     0 (0.0%)           0.053          20.000          40.575           0.025           2.515           7.394 
    85.638267    115.597683      172.18.0.1  6856      172.18.0.2  6000 0x407611CB            g711A  1499     0 (0.0%)           0.053          20.000          40.576           0.009           2.505           7.392 
    85.438134    115.398384      172.18.0.1  6854      172.18.0.2  6000 0x407611C9            g711A  1499     0 (0.0%)          18.155          20.000          21.943           0.051           0.571           0.816 
    85.237722    115.197146      172.18.0.1  6852      172.18.0.4  6000 0x407611C7            g711A  1499     0 (0.0%)          18.156          20.000          21.828           0.050           0.571           0.866 
    85.036966    114.998320      172.18.0.1  6850      172.18.0.3  6000 0x407611C5            g711A  1499     0 (0.0%)           0.084          20.001          40.561           0.054           2.530           7.383 
    84.837679    114.797543      172.18.0.1  6848      172.18.0.4  6000 0x407611C3            g711A  1499     0 (0.0%)           0.084          20.000          40.563           0.052           2.515           7.384 
    84.638300    114.597332      172.18.0.1  6846      172.18.0.2  6000 0x407611C1            g711A  1499     0 (0.0%)           0.080          19.999          40.564           0.006           2.527           7.370 
    84.438511    114.398315      172.18.0.1  6844      172.18.0.2  6000 0x407611BF            g711A  1499     0 (0.0%)           0.081          20.000          40.565           0.021           2.514           7.371 
    84.237454    114.197089      172.18.0.1  6842      172.18.0.3  6000 0x407611BD            g711A  1499     0 (0.0%)          18.165          20.000          21.895           0.053           0.568           0.799 
    84.037825    113.997565      172.18.0.1  6840      172.18.0.4  6000 0x407611BB            g711A  1499     0 (0.0%)           0.093          20.000          40.556           0.043           2.498           7.369 
    83.837506    113.798338      172.18.0.1  6838      172.18.0.3  6000 0x407611B9            g711A  1499     0 (0.0%)          18.177          20.001          21.974           0.027           0.553           0.917 
    83.636934    113.597276      172.18.0.1  6836      172.18.0.3  6000 0x407611B7            g711A  1499     0 (0.0%)          18.188          20.000          21.961           0.020           0.551           0.918 
    83.438559    113.398057      172.18.0.1  6834      172.18.0.2  6000 0x407611B5            g711A  1499     0 (0.0%)           0.055          20.000          40.551           0.410           2.402           7.729 
    83.237917    113.198143      172.18.0.1  6832      172.18.0.2  6000 0x407611B3            g711A  1499     0 (0.0%)          18.193          20.000          21.881           0.004           0.555           0.977 
    83.038472    112.996940      172.18.0.1  6830      172.18.0.3  6000 0x407611B1            g711A  1499     0 (0.0%)          18.217          19.999          21.873           0.023           0.562           0.972 
    82.838310    112.797732      172.18.0.1  6828      172.18.0.3  6000 0x407611AF            g711A  1499     0 (0.0%)           0.048          20.000          40.535           0.049           2.405           7.674 
    82.637181    112.597653      172.18.0.1  6826      172.18.0.3  6000 0x407611AD            g711A  1499     0 (0.0%)           0.048          20.000          40.535           0.067           2.407           7.675 
    82.438356    112.397402      172.18.0.1  6824      172.18.0.4  6000 0x407611AB            g711A  1499     0 (0.0%)          18.175          19.999          21.778           0.029           0.573           0.884 
    82.237515    112.198388      172.18.0.1  6822      172.18.0.4  6000 0x407611A9            g711A  1499     0 (0.0%)          18.176          20.001          21.784           0.044           0.576           0.895 
    82.037243    111.998081      172.18.0.1  6820      172.18.0.2  6000 0x407611A7            g711A  1499     0 (0.0%)          18.176          20.001          21.752           0.059           0.574           0.860 
    81.838092    111.798513      172.18.0.1  6818      172.18.0.2  6000 0x407611A5            g711A  1499     0 (0.0%)          18.176          20.000          21.753           0.033           0.575           0.862 
    81.638286    111.597467      172.18.0.1  6816      172.18.0.3  6000 0x407611A3            g711A  1499     0 (0.0%)          18.177          19.999          21.753           0.037           0.578           0.863 
    81.437628    111.398238      172.18.0.1  6814      172.18.0.3  6000 0x407611A1            g711A  1499     0 (0.0%)          18.177          20.000          21.755           0.025           0.579           0.861 
    81.237374    111.198006      172.18.0.1  6812      172.18.0.2  6000 0x4076119F            g711A  1499     0 (0.0%)           0.063          20.000          40.373           0.054           2.347           7.644 
    81.038000    110.996833      172.18.0.1  6810      172.18.0.2  6000 0x4076119D            g711A  1499     0 (0.0%)          18.181          19.999          21.755           0.045           0.580           0.906 
    80.837349    110.797705      172.18.0.1  6808      172.18.0.4  6000 0x4076119B            g711A  1499     0 (0.0%)           0.074          20.000          40.468           0.013           2.334           7.640 
    80.637949    110.598472      172.18.0.1  6806      172.18.0.4  6000 0x40761199            g711A  1499     0 (0.0%)           0.074          20.000          40.466           0.051           2.331           7.640 
    80.437022    110.397033      172.18.0.1  6804      172.18.0.3  6000 0x40761197            g711A  1499     0 (0.0%)          18.197          20.000          21.758           0.017           0.574           0.909 
    80.237942    110.197545      172.18.0.1  6802      172.18.0.4  6000 0x40761195            g711A  1499     0 (0.0%)          18.196          20.000          21.760           0.048           0.572           0.914 
    80.037435    109.997124      172.18.0.1  6800      172.18.0.4  6000 0x40761193            g711A  1499     0 (0.0%)           0.089          20.000          40.438           0.019           2.268           7.633 
    79.837919    109.797693      172.18.0.1  6798      172.18.0.2  6000 0x40761191            g711A  1499     0 (0.0%)           0.085          20.000          40.779           0.045           2.227           6.749 
    79.638435    109.598487      172.18.0.1  6796      172.18.0.4  6000 0x4076118F            g711A  1499     0 (0.0%)           0.084          20.000          40.779           0.017           2.228           6.750 
    79.437788    109.397600      172.18.0.1  6794      172.18.0.2  6000 0x4076118D            g711A  1499     0 (0.0%)          18.166          20.000          21.888           0.042           0.562           0.825 
    79.238425    109.196792      172.18.0.1  6792      172.18.0.2  6000 0x4076118B            g711A  1499     0 (0.0%)          18.168          19.999          21.890           0.049           0.569           0.839 
    79.038033    108.997065      172.18.0.1  6790      172.18.0.3  6000 0x40761189            g711A  1499     0 (0.0%)          18.169          19.999          21.893           0.037           0.575           0.840 
    78.837469    108.797544      172.18.0.1  6788      172.18.0.4  6000 0x40761187            g711A  1499     0 (0.0%)           0.058          20.000          40.649           0.065           2.256           6.817 
    78.637245    108.598149      172.18.0.1  6786      172.18.0.3  6000 0x40761185            g711A  1499     0 (0.0%)          18.172          20.001          21.898           0.045           0.574           0.843 
    78.436882    108.398302      172.18.0.1  6784      172.18.0.4  6000 0x40761183            g711A  1499     0 (0.0%)          18.172          20.001          21.901           0.012           0.575           0.848 
    78.238598    108.198400      172.18.0.1  6782      172.18.0.2  6000 0x40761181            g711A  1499     0 (0.0%)          18.173          20.000          21.902           0.031           0.576           0.853 
    78.038099    107.997800      172.18.0.1  6780      172.18.0.4  6000 0x4076117F            g711A  1499     0 (0.0%)          18.227          20.000          21.903           0.029           0.581           0.869 
    77.838160    107.797519      172.18.0.1  6778      172.18.0.4  6000 0x4076117D            g711A  1499     0 (0.0%)           0.099          20.000          40.620           0.001           2.313           6.759 
    77.637864    107.598174      172.18.0.1  6776      172.18.0.4  6000 0x4076117B            g711A  1499     0 (0.0%)           0.069          20.000          40.621           0.046           2.335           6.760 
    77.438157    107.397006      172.18.0.1  6774      172.18.0.3  6000 0x40761179            g711A  1499     0 (0.0%)           0.069          19.999          40.623           0.053           2.361           6.763 
    77.238420    107.197728      172.18.0.1  6772      172.18.0.4  6000 0x40761177            g711A  1499     0 (0.0%)           0.069          20.000          40.625           0.011           2.384           6.748 
    77.038663    106.997831      172.18.0.1  6770      172.18.0.2  6000 0x40761175            g711A  1499     0 (0.0%)          18.200          19.999          21.849           0.111           0.578           0.811 
    76.837625    106.798005      172.18.0.1  6768      172.18.0.4  6000 0x40761173            g711A  1499     0 (0.0%)          18.200          20.000          21.848           0.020           0.580           0.813 
    76.637982    106.597842      172.18.0.1  6766      172.18.0.3  6000 0x40761171            g711A  1499     0 (0.0%)           0.077          20.000          40.610           0.009           2.403           6.752 
    76.437243    106.397406      172.18.0.1  6764      172.18.0.4  6000 0x4076116F            g711A  1499     0 (0.0%)           0.078          20.000          40.611           0.016           2.415           6.752 
    76.238376    106.197609      172.18.0.1  6762      172.18.0.4  6000 0x4076116D            g711A  1499     0 (0.0%)           0.078          19.999          40.612           0.003           2.403           6.749 
    76.037713    105.997218      172.18.0.1  6760      172.18.0.4  6000 0x4076116B            g711A  1499     0 (0.0%)           0.085          20.000          40.608           0.546           2.419           6.750 
    75.837352    105.798493      172.18.0.1  6758      172.18.0.4  6000 0x40761169            g711A  1499     0 (0.0%)          18.166          20.001          21.950           0.017           0.546           0.786 
    75.638182    105.597746      172.18.0.1  6756      172.18.0.2  6000 0x40761167            g711A  1499     0 (0.0%)          18.177          20.000          21.952           0.000           0.552           0.790 
    75.437261    105.398359      172.18.0.1  6754      172.18.0.2  6000 0x40761165            g711A  1499     0 (0.0%)          18.191          20.001          21.954           0.022           0.563           0.812 
    75.237249    105.197072      172.18.0.1  6752      172.18.0.4  6000 0x40761163            g711A  1499     0 (0.0%)          18.195          20.000          21.957           0.013           0.564           0.812 
    75.037410    104.997176      172.18.0.1  6750      172.18.0.3  6000 0x40761161            g711A  1499     0 (0.0%)          18.195          20.000          21.960           0.023           0.567           0.812 
    74.837463    104.797328      172.18.0.1  6748      172.18.0.2  6000 0x4076115F            g711A  1499     0 (0.0%)          18.197          20.000          21.962           0.023           0.570           0.803 
    74.636997    104.598269      172.18.0.1  6746      172.18.0.4  6000 0x4076115D            g711A  1499     0 (0.0%)          18.204          20.001          21.963           0.105           0.572           0.804 
    74.437800    104.397084      172.18.0.1  6744      172.18.0.4  6000 0x4076115B            g711A  1499     0 (0.0%)          18.205          20.000          21.964           0.047           0.575           0.805 
    74.236934    104.197947      172.18.0.1  6742      172.18.0.2  6000 0x40761159            g711A  1499     0 (0.0%)          18.206          20.001          21.965           0.021           0.578           0.806 
    74.037215    103.998414      172.18.0.1  6740      172.18.0.4  6000 0x40761157            g711A  1499     0 (0.0%)           0.028          20.001          40.688           0.075           2.211           7.987 
    73.838112    103.798551      172.18.0.1  6738      172.18.0.2  6000 0x40761155            g711A  1499     0 (0.0%)          18.182          20.000          21.967           0.052           0.591           0.798 
    73.637168    103.598095      172.18.0.1  6736      172.18.0.4  6000 0x40761153            g711A  1499     0 (0.0%)           0.038          20.001          40.681           0.015           2.221           7.986 
    73.437882    103.397529      172.18.0.1  6734      172.18.0.4  6000 0x40761151            g711A  1499     0 (0.0%)           0.065          20.000          40.683           0.013           2.212           7.987 
    73.238433    103.197877      172.18.0.1  6732      172.18.0.2  6000 0x4076114F            g711A  1499     0 (0.0%)           0.065          20.000          40.685           0.020           2.198           7.985 
    73.037607    102.998328      172.18.0.1  6730      172.18.0.2  6000 0x4076114D            g711A  1499     0 (0.0%)           0.065          20.000          40.687           0.044           2.185           7.987 
    72.837994    102.798631      172.18.0.1  6728      172.18.0.3  6000 0x4076114B            g711A  1499     0 (0.0%)          18.217          20.000          21.907           0.002           0.578           0.789 
    72.637595    102.597781      172.18.0.1  6726      172.18.0.4  6000 0x40761149            g711A  1499     0 (0.0%)          18.207          20.000          21.906           0.052           0.580           0.792 
    72.437247    102.397396      172.18.0.1  6724      172.18.0.4  6000 0x40761147            g711A  1499     0 (0.0%)          18.204          20.000          21.909           0.015           0.576           0.796 
    72.238336    102.198305      172.18.0.1  6722      172.18.0.4  6000 0x40761145            g711A  1499     0 (0.0%)           0.079          20.000          40.665           0.005           2.162           7.980 
    72.036805    101.997912      172.18.0.1  6720      172.18.0.2  6000 0x40761143            g711A  1499     0 (0.0%)           0.088          20.001          40.665           0.043           2.150           7.978 
    71.838118    101.797328      172.18.0.1  6718      172.18.0.2  6000 0x40761141            g711A  1499     0 (0.0%)          18.165          19.999          21.765           0.049           0.545           0.870 
    71.637459    101.598255      172.18.0.1  6716      172.18.0.4  6000 0x4076113F            g711A  1499     0 (0.0%)           0.060          20.001          40.738           0.020           2.476           9.764 
    71.438267    101.397286      172.18.0.1  6714      172.18.0.3  6000 0x4076113D            g711A  1499     0 (0.0%)          18.161          19.999          21.649           0.045           0.557           0.874 
    71.237697    101.197198      172.18.0.1  6712      172.18.0.2  6000 0x4076113B            g711A  1499     0 (0.0%)          18.161          20.000          21.650           0.035           0.561           0.874 
    71.037133    100.998466      172.18.0.1  6710      172.18.0.3  6000 0x40761139            g711A  1499     0 (0.0%)          18.157          20.001          21.651           0.068           0.562           0.862 
    70.837014    100.797985      172.18.0.1  6708      172.18.0.3  6000 0x40761137            g711A  1499     0 (0.0%)          18.157          20.001          21.652           0.049           0.566           0.861 
    70.638367    100.596883      172.18.0.1  6706      172.18.0.3  6000 0x40761135            g711A  1499     0 (0.0%)          18.156          19.999          21.653           0.027           0.567           0.863 
    70.437980    100.396860      172.18.0.1  6704      172.18.0.4  6000 0x40761133            g711A  1499     0 (0.0%)           0.038          19.999          40.701           0.002           2.508           9.729 
    70.237879    100.197651      172.18.0.1  6702      172.18.0.3  6000 0x40761131            g711A  1499     0 (0.0%)          18.237          20.000          21.655           0.019           0.569           0.878 
    70.038141     99.997969      172.18.0.1  6700      172.18.0.4  6000 0x4076112F            g711A  1499     0 (0.0%)          18.237          20.000          21.655           0.006           0.570           0.878 
    69.838479     99.797549      172.18.0.1  6698      172.18.0.3  6000 0x4076112D            g711A  1499     0 (0.0%)          18.236          19.999          21.657           0.008           0.574           0.879 
    69.637747     99.597845      172.18.0.1  6696      172.18.0.4  6000 0x4076112B            g711A  1499     0 (0.0%)          18.235          20.000          21.658           0.049           0.578           0.881 
    69.437222     99.397834      172.18.0.1  6694      172.18.0.2  6000 0x40761129            g711A  1499     0 (0.0%)           0.065          20.000          40.672           0.051           2.533           9.733 
    69.238109     99.197630      172.18.0.1  6692      172.18.0.2  6000 0x40761127            g711A  1499     0 (0.0%)           0.065          20.000          40.673           0.046           2.551           9.687 
    69.037591     98.997011      172.18.0.1  6690      172.18.0.3  6000 0x40761125            g711A  1499     0 (0.0%)           0.063          20.000          40.675           0.016           2.558           9.687 
    68.837710     98.796772      172.18.0.1  6688      172.18.0.3  6000 0x40761123            g711A  1499     0 (0.0%)          18.209          19.999          21.711           0.051           0.578           0.824 
    68.637788     98.596989      172.18.0.1  6686      172.18.0.4  6000 0x40761121            g711A  1499     0 (0.0%)          18.209          19.999          21.711           0.024           0.577           0.825 
    68.437316     98.397713      172.18.0.1  6684      172.18.0.4  6000 0x4076111F            g711A  1499     0 (0.0%)          18.208          20.000          21.711           0.036           0.576           0.861 
    68.237174     98.197203      172.18.0.1  6682      172.18.0.4  6000 0x4076111D            g711A  1499     0 (0.0%)           0.090          20.000          40.653           0.058           2.495           9.679 
    68.038230     97.997867      172.18.0.1  6680      172.18.0.4  6000 0x4076111B            g711A  1499     0 (0.0%)           0.093          20.000          40.650           0.053           2.486           9.679 
    67.837446     97.797094      172.18.0.1  6678      172.18.0.3  6000 0x40761119            g711A  1499     0 (0.0%)          17.278          20.000          22.267           0.039           0.554           0.812 
    67.637290     97.597677      172.18.0.1  6676      172.18.0.4  6000 0x40761117            g711A  1499     0 (0.0%)           0.080          20.000          40.889           0.050           2.498           9.832 
    67.437960     97.397864      172.18.0.1  6674      172.18.0.4  6000 0x40761115            g711A  1499     0 (0.0%)           0.080          20.000          40.891           0.028           2.520          10.138 
    67.237166     97.197445      172.18.0.1  6672      172.18.0.2  6000 0x40761113            g711A  1499     0 (0.0%)          17.301          20.000          22.245           0.052           0.564           0.808 
    67.037783     96.997691      172.18.0.1  6670      172.18.0.3  6000 0x40761111            g711A  1499     0 (0.0%)          17.307          20.000          22.239           0.019           0.565           0.836 
    66.838130     96.796817      172.18.0.1  6668      172.18.0.2  6000 0x4076110F            g711A  1499     0 (0.0%)          17.318          19.999          22.228           0.014           0.569           0.835 
    66.638815     96.597246      172.18.0.1  6666      172.18.0.2  6000 0x4076110D            g711A  1499     0 (0.0%)          17.291          19.999          22.222           0.075           0.572           0.842 
    66.437417     96.396954      172.18.0.1  6664      172.18.0.2  6000 0x4076110B            g711A  1499     0 (0.0%)          17.301          20.000          22.214           0.057           0.575           0.845 
    66.237776     96.197045      172.18.0.1  6662      172.18.0.2  6000 0x40761109            g711A  1499     0 (0.0%)           0.045          20.000          40.854           0.520           2.606          10.313 
    66.038055     95.997240      172.18.0.1  6660      172.18.0.4  6000 0x40761107            g711A  1499     0 (0.0%)           0.036          19.999          40.856           0.033           2.617          10.321 
    65.838797     95.798762      172.18.0.1  6658      172.18.0.3  6000 0x40761105            g711A  1499     0 (0.0%)          17.614          20.000          21.936           0.114           0.575           0.801 
    65.638285     95.597560      172.18.0.1  6656      172.18.0.4  6000 0x40761103            g711A  1499     0 (0.0%)          17.719          20.000          21.919           0.053           0.583           0.821 
    65.438527     95.378567      172.18.0.1  6654      172.18.0.3  6000 0x40761101            g711A  1499     0 (0.0%)           0.062          19.987          40.842           0.002           2.638          10.309 
    65.238107     95.197163      172.18.0.1  6652      172.18.0.4  6000 0x407610FF            g711A  1499     0 (0.0%)           0.079          19.999          40.843           0.052           2.634          10.309 
    65.038186     94.997501      172.18.0.1  6650      172.18.0.3  6000 0x407610FD            g711A  1499     0 (0.0%)           0.080          20.000          40.845           0.029           2.629          10.321 
    64.837873     94.798023      172.18.0.1  6648      172.18.0.2  6000 0x407610FB            g711A  1499     0 (0.0%)           0.080          20.000          40.847           0.044           2.643          10.321 
    64.638295     94.597277      172.18.0.1  6646      172.18.0.3  6000 0x407610F9            g711A  1499     0 (0.0%)           0.080          19.999          40.848           0.020           2.648          10.321 
    64.437765     94.397163      172.18.0.1  6644      172.18.0.3  6000 0x407610F7            g711A  1499     0 (0.0%)          18.228          20.000          21.889           0.047           0.571           0.769 
    64.237401     94.198140      172.18.0.1  6642      172.18.0.2  6000 0x407610F5            g711A  1499     0 (0.0%)           0.089          20.000          40.841           0.010           2.647          10.306 
    64.037833     93.996865      172.18.0.1  6640      172.18.0.2  6000 0x407610F3            g711A  1499     0 (0.0%)           0.096          19.999          40.840           0.039           2.640          10.304 
    63.838132     93.796965      172.18.0.1  6638      172.18.0.4  6000 0x407610F1            g711A  1499     0 (0.0%)           0.062          19.999          40.802           0.004           2.382           7.381 
    63.638323     93.598053      172.18.0.1  6636      172.18.0.3  6000 0x407610EF            g711A  1499     0 (0.0%)           0.064          20.000          40.803           0.007           2.379           7.381 
    63.437921     93.398546      172.18.0.1  6634      172.18.0.2  6000 0x407610ED            g711A  1499     0 (0.0%)          18.250          20.000          21.905           0.002           0.559           0.870 
    63.237460     93.197521      172.18.0.1  6632      172.18.0.4  6000 0x407610EB            g711A  1499     0 (0.0%)          18.250          20.000          21.906           0.023           0.564           0.872 
    63.038477     92.997811      172.18.0.1  6630      172.18.0.2  6000 0x407610E9            g711A  1499     0 (0.0%)          18.248          20.000          21.907           0.015           0.571           0.873 
    62.838424     92.796840      172.18.0.1  6628      172.18.0.3  6000 0x407610E7            g711A  1499     0 (0.0%)           0.093          19.999          40.781           0.039           2.443           7.410 
    62.638888     92.597380      172.18.0.1  6626      172.18.0.3  6000 0x407610E5            g711A  1499     0 (0.0%)           0.074          19.999          40.783           0.054           2.477           7.410 
    62.437721     92.398165      172.18.0.1  6624      172.18.0.3  6000 0x407610E3            g711A  1499     0 (0.0%)           0.063          20.000          40.784           0.040           2.529           7.412 
    62.237779     92.196984      172.18.0.1  6622      172.18.0.4  6000 0x407610E1            g711A  1499     0 (0.0%)          18.251          19.999          21.912           0.050           0.591           0.873 
    62.037304     91.997095      172.18.0.1  6620      172.18.0.2  6000 0x407610DF            g711A  1499     0 (0.0%)           0.055          20.000          40.777           0.071           2.547           7.426 
    61.837471     91.797562      172.18.0.1  6618      172.18.0.2  6000 0x407610DD            g711A  1499     0 (0.0%)           0.106          20.000          40.737           0.012           2.509           7.381 
    61.636903     91.598017      172.18.0.1  6616      172.18.0.3  6000 0x407610DB            g711A  1499     0 (0.0%)          18.193          20.001          21.909           0.033           0.582           0.832 
    61.438273     91.397788      172.18.0.1  6614      172.18.0.4  6000 0x407610D9            g711A  1500     0 (0.0%)           0.094          19.986          40.751           0.052           2.469           7.409 
    61.237309     91.177816      172.18.0.1  6612      172.18.0.3  6000 0x407610D7            g711A  1499     0 (0.0%)           0.076          19.987          40.750           0.027           2.472           7.408 
    61.038375     90.978447      172.18.0.1  6610      172.18.0.4  6000 0x407610D5            g711A  1499     0 (0.0%)           0.076          19.987          40.749           0.004           2.457           7.389 
    60.836811     90.796843      172.18.0.1  6608      172.18.0.2  6000 0x407610D3            g711A  1499     0 (0.0%)          18.224          20.000          21.905           0.021           0.588           0.811 
    60.636868     90.596909      172.18.0.1  6606      172.18.0.4  6000 0x407610D1            g711A  1499     0 (0.0%)           0.064          20.000          40.755           0.012           2.448           7.375 
    60.438565     90.397907      172.18.0.1  6604      172.18.0.4  6000 0x407610CF            g711A  1499     0 (0.0%)          18.161          20.000          21.902           0.011           0.593           0.872 
    60.237641     90.197591      172.18.0.1  6602      172.18.0.3  6000 0x407610CD            g711A  1499     0 (0.0%)          18.161          20.000          21.903           0.046           0.595           0.872 
    60.037055     89.997885      172.18.0.1  6600      172.18.0.3  6000 0x407610CB            g711A  1499     0 (0.0%)          18.162          20.001          21.912           0.084           0.598           0.871 
    59.837394     89.797944      172.18.0.1  6598      172.18.0.4  6000 0x407610C9            g711A  1499     0 (0.0%)          18.188          20.000          21.979           0.069           0.559           0.856 
    59.638066     89.597559      172.18.0.1  6596      172.18.0.4  6000 0x407610C7            g711A  1499     0 (0.0%)          18.233          20.000          21.976           0.038           0.563           0.839 
    59.437292     89.398218      172.18.0.1  6594      172.18.0.3  6000 0x407610C5            g711A  1499     0 (0.0%)          18.225          20.001          21.975           0.042           0.563           0.842 
    59.238117     89.197862      172.18.0.1  6592      172.18.0.3  6000 0x407610C3            g711A  1499     0 (0.0%)          18.220          20.000          21.972           0.035           0.568           0.845 
    59.038064     88.997187      172.18.0.1  6590      172.18.0.3  6000 0x407610C1            g711A  1499     0 (0.0%)           0.053          19.999          40.870           0.047           2.579           8.319 
    58.836930     88.797646      172.18.0.1  6588      172.18.0.3  6000 0x407610BF            g711A  1499     0 (0.0%)          18.200          20.000          21.968           0.018           0.572           0.845 
    58.637219     88.598598      172.18.0.1  6586      172.18.0.4  6000 0x407610BD            g711A  1499     0 (0.0%)          18.190          20.001          21.965           0.048           0.578           0.849 
    58.437067     88.397267      172.18.0.1  6584      172.18.0.3  6000 0x407610BB            g711A  1499     0 (0.0%)          18.179          20.000          21.963           0.076           0.580           0.846 
    58.238139     88.196788      172.18.0.1  6582      172.18.0.2  6000 0x407610B9            g711A  1499     0 (0.0%)          18.169          19.999          21.959           0.032           0.579           0.848 
    58.037419     87.977988      172.18.0.1  6580      172.18.0.2  6000 0x407610B7            g711A  1499     0 (0.0%)           0.054          19.987          40.838           0.060           2.508           7.753 
    57.837233     87.797265      172.18.0.1  6578      172.18.0.2  6000 0x407610B5            g711A  1499     0 (0.0%)           0.116          20.000          40.781           0.048           2.477           7.687 
    57.638290     87.596781      172.18.0.1  6576      172.18.0.4  6000 0x407610B3            g711A  1499     0 (0.0%)          18.180          19.999          21.998           0.045           0.575           0.823 
    57.438276     87.397184      172.18.0.1  6574      172.18.0.4  6000 0x407610B1            g711A  1499     0 (0.0%)          18.180          19.999          21.990           0.044           0.577           0.816 
    57.236792     87.197391      172.18.0.1  6572      172.18.0.2  6000 0x407610AF            g711A  1499     0 (0.0%)          18.181          20.000          21.979           0.028           0.585           0.816 
    57.037703     86.996800      172.18.0.1  6570      172.18.0.2  6000 0x407610AD            g711A  1499     0 (0.0%)           0.054          19.999          40.813           0.050           2.578           7.784 
    56.837589     86.798056      172.18.0.1  6568      172.18.0.4  6000 0x407610AB            g711A  1499     0 (0.0%)           0.054          20.000          40.813           0.007           2.606           7.785 
    56.637096     86.598245      172.18.0.1  6566      172.18.0.2  6000 0x407610A9            g711A  1499     0 (0.0%)          18.182          20.001          21.946           0.062           0.592           0.908 
    56.437505     86.397435      172.18.0.1  6564      172.18.0.2  6000 0x407610A7            g711A  1499     0 (0.0%)          18.176          20.000          21.937           0.063           0.590           0.921 
    56.237743     86.198043      172.18.0.1  6562      172.18.0.2  6000 0x407610A5            g711A  1499     0 (0.0%)          18.178          20.000          21.941           0.047           0.587           0.919 
    56.037455     85.998015      172.18.0.1  6560      172.18.0.4  6000 0x407610A3            g711A  1499     0 (0.0%)           0.018          20.000          40.837           0.010           2.630           7.803 
    55.837893     85.797872      172.18.0.1  6558      172.18.0.2  6000 0x407610A1            g711A  1499     0 (0.0%)          18.168          20.000          22.092           0.014           0.540           0.834 
    55.638347     85.597353      172.18.0.1  6556      172.18.0.4  6000 0x4076109F            g711A  1499     0 (0.0%)          18.168          19.999          22.085           0.027           0.546           0.836 
    55.436926     85.397567      172.18.0.1  6554      172.18.0.3  6000 0x4076109D            g711A  1499     0 (0.0%)          18.167          20.000          22.075           0.030           0.543           0.837 
    55.238350     85.197449      172.18.0.1  6552      172.18.0.2  6000 0x4076109B            g711A  1499     0 (0.0%)           0.062          19.999          40.797           0.023           2.264           8.048 
    55.038077     84.998215      172.18.0.1  6550      172.18.0.3  6000 0x40761099            g711A  1499     0 (0.0%)          18.171          20.000          22.058           0.007           0.552           0.894 
    54.837772     84.797172      172.18.0.1  6548      172.18.0.2  6000 0x40761097            g711A  1499     0 (0.0%)          18.170          20.000          22.047           0.013           0.553           0.896 
    54.637798     84.597733      172.18.0.1  6546      172.18.0.4  6000 0x40761095            g711A  1499     0 (0.0%)           0.073          20.000          40.779           0.049           2.315           8.042 
    54.437176     84.396796      172.18.0.1  6544      172.18.0.3  6000 0x40761093            g711A  1499     0 (0.0%)           0.074          20.000          40.777           0.035           2.338           8.042 
