========================= RTP Streams ========================
   Start time      End time     Src IP addr  Port    Dest IP addr  Port       SSRC          Payload  Pkts         Lost   Min Delta(ms)  Mean Delta(ms)   Max Delta(ms)  Min Jitter(ms) Mean Jitter(ms)  Max Jitter(ms) Problems?
   162.238541    179.778022      172.18.0.1  7622      172.18.0.4  6000 0x13B48DA9            g711A   878     0 (0.0%)           0.120          19.999          40.414           0.011           2.634           7.308 
   162.038308    179.777873      172.18.0.1  7620      172.18.0.3  6000 0x13B48DA7            g711A   888     0 (0.0%)          18.204          20.000          21.677           0.019           0.566           0.778 
   161.837907    179.777763      172.18.0.1  7618      172.18.0.2  6000 0x13B48DA5            g711A   898     0 (0.0%)           0.096          20.000          40.152           0.019           2.665           7.237 
   161.638005    179.777778      172.18.0.1  7616      172.18.0.3  6000 0x13B48DA3            g711A   908     0 (0.0%)           0.080          20.000          40.154           0.024           2.686           7.239 
   161.439161    179.777789      172.18.0.1  7614      172.18.0.2  6000 0x13B48DA1            g711A   918     0 (0.0%)           0.080          19.999          40.611           0.047           2.665           7.246 
   161.237891    179.777799      172.18.0.1  7612      172.18.0.2  6000 0x13B48D9F            g711A   928     0 (0.0%)          18.194          20.000          21.782           0.009           0.567           0.726 
   161.037905    179.777809      172.18.0.1  7610      172.18.0.4  6000 0x13B48D9D            g711A   938     0 (0.0%)           0.068          20.000          40.626           0.076           2.668           7.253 
   160.839290    179.777820      172.18.0.1  7608      172.18.0.4  6000 0x13B48D9B            g711A   948     0 (0.0%)           0.064          19.998          40.626           0.054           2.691           7.263 
   160.637632    179.777830      172.18.0.1  7606      172.18.0.4  6000 0x13B48D99            g711A   958     0 (0.0%)           0.064          20.000          40.626           0.070           2.710           7.263 
   160.439003    179.777840      172.18.0.1  7604      172.18.0.2  6000 0x13B48D97            g711A   968     0 (0.0%)          18.202          19.999          21.684           0.053           0.578           0.782 
   160.238263    179.777850      172.18.0.1  7602      172.18.0.4  6000 0x13B48D95            g711A   978     0 (0.0%)           0.054          20.000          40.634           0.030           2.749           7.302 
   160.038408    179.777860      172.18.0.1  7600      172.18.0.3  6000 0x13B48D93            g711A   988     0 (0.0%)          18.202          19.999          21.679           0.052           0.577           0.778 
   159.838070    179.778291      172.18.0.1  7598      172.18.0.2  6000 0x13B48D91            g711A   998     0 (0.0%)           0.088          20.000          40.450           0.036           1.883           6.706 
   159.637919    179.778282      172.18.0.1  7596      172.18.0.4  6000 0x13B48D8F            g711A  1008     0 (0.0%)           0.088          20.000          40.450           0.081           1.872           6.706 
   159.439046    179.778274      172.18.0.1  7594      172.18.0.3  6000 0x13B48D8D            g711A  1018     0 (0.0%)          18.237          19.999          21.751           0.047           0.570           0.773 
   159.238267    179.778265      172.18.0.1  7592      172.18.0.2  6000 0x13B48D8B            g711A  1028     0 (0.0%)           0.096          20.000          40.444           0.017           1.890           6.686 
   159.039054    179.778256      172.18.0.1  7590      172.18.0.2  6000 0x13B48D89            g711A  1038     0 (0.0%)           0.079          19.999          40.445           0.050           1.916           6.690 
   158.838333    179.778247      172.18.0.1  7588      172.18.0.2  6000 0x13B48D87            g711A  1048     0 (0.0%)           0.073          20.000          40.446           0.013           1.942           6.690 
   158.638131    179.778238      172.18.0.1  7586      172.18.0.4  6000 0x13B48D85            g711A  1058     0 (0.0%)           0.073          20.000          40.447           0.061           1.927           6.689 
   158.438049    179.778229      172.18.0.1  7584      172.18.0.4  6000 0x13B48D83            g711A  1068     0 (0.0%)           0.053          20.000          40.448           0.065           1.946           6.689 
   158.237717    179.778221      172.18.0.1  7582      172.18.0.3  6000 0x13B48D81            g711A  1078     0 (0.0%)          18.258          20.000          21.796           0.038           0.572           0.813 
